Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_EVI,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
-20.3333333333333,-24.3333333333333,2017-05-25,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-06-10,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-06-26,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-07-12,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-07-28,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-08-13,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-08-29,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-09-14,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-09-30,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-10-16,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-11-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-11-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-12-03,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2017-12-19,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-01-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-01-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-02-02,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-02-18,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-03-06,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-03-22,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-04-07,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-04-23,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-05-09,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-05-25,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-06-10,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-06-26,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-07-12,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-07-28,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-08-13,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-08-29,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-09-14,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-09-30,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-10-16,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-11-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-11-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-12-03,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2018-12-19,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-01-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-01-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-02-02,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-02-18,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-03-06,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-03-22,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-04-07,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-04-23,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-05-09,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-05-25,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-06-10,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-06-26,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-07-12,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-07-28,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-08-13,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-08-29,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-09-14,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-09-30,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-10-16,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-11-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-11-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-12-03,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2019-12-19,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-01-01,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-01-17,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-02-02,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-02-18,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-03-05,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-03-21,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-04-06,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-04-22,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-05-08,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-05-24,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-06-09,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-06-25,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-07-11,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-07-27,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-08-12,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-08-28,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-09-13,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-09-29,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-10-15,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
-20.3333333333333,-24.3333333333333,2020-10-31,h15v11,160.0,3447.0,-3000.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
